Curso;Unidade de execução;Turno;Turma;Inscritos no turno;Dia da Semana;Início;Fim;Dia;Características da sala pedida para a aula;Sala da aula;Lotação;Características reais da sala;turno_tipo;necessita_sala;turma_ano;turma_num;turma_regime;sala_edificio;Dia_dt;num_sequencia;aula_id;Dia_iso
LCP, LS, LS-PL;Análise de Dados em Ciências Sociais - Descritiva;L5400TP05;S-PL-A1;30;Ter;18:00:00;19:30:00;08/11/2022;Laboratório de Informática;D1.04;23.0;Horário sala visível portal público, Laboratório de Informática;TP;True;1.0;1.0;Pos-Laboral;D;2022-11-08;13;L5400TP05_08112022;2022-11-08
LCP, LS, LS-PL;Análise de Dados em Ciências Sociais - Descritiva;L5400TP05;S-PL-A1;30;Ter;19:30:00;21:00:00;08/11/2022;Laboratório de Informática;D1.04;23.0;Horário sala visível portal público, Laboratório de Informática;TP;True;1.0;1.0;Pos-Laboral;D;2022-11-08;14;L5400TP05_08112022;2022-11-08
LCP, LS, LS-PL;Análise de Dados em Ciências Sociais - Descritiva;L5400TP05;S-PL-A1;30;Ter;18:00:00;19:30:00;15/11/2022;Laboratório de Informática;D1.04;23.0;Horário sala visível portal público, Laboratório de Informática;TP;True;1.0;1.0;Pos-Laboral;D;2022-11-15;15;L5400TP05_15112022;2022-11-15
LCP, LS, LS-PL;Análise de Dados em Ciências Sociais - Descritiva;L5400TP05;S-PL-A1;30;Ter;19:30:00;21:00:00;15/11/2022;Laboratório de Informática;D1.04;23.0;Horário sala visível portal público, Laboratório de Informática;TP;True;1.0;1.0;Pos-Laboral;D;2022-11-15;16;L5400TP05_15112022;2022-11-15
LCP, LS, LS-PL;Análise de Dados em Ciências Sociais - Descritiva;L5400TP05;S-PL-A1;30;Ter;18:00:00;19:30:00;22/11/2022;Laboratório de Informática;D1.04;23.0;Horário sala visível portal público, Laboratório de Informática;TP;True;1.0;1.0;Pos-Laboral;D;2022-11-22;17;L5400TP05_22112022;2022-11-22
LCP, LS, LS-PL;Análise de Dados em Ciências Sociais - Descritiva;L5400TP05;S-PL-A1;30;Ter;19:30:00;21:00:00;22/11/2022;Laboratório de Informática;D1.04;23.0;Horário sala visível portal público, Laboratório de Informática;TP;True;1.0;1.0;Pos-Laboral;D;2022-11-22;18;L5400TP05_22112022;2022-11-22
LCP, LS, LS-PL;Análise de Dados em Ciências Sociais - Descritiva;L5400TP05;S-PL-A1;30;Ter;18:00:00;19:30:00;29/11/2022;Laboratório de Informática;D1.04;23.0;Horário sala visível portal público, Laboratório de Informática;TP;True;1.0;1.0;Pos-Laboral;D;2022-11-29;19;L5400TP05_29112022;2022-11-29
LCP, LS, LS-PL;Análise de Dados em Ciências Sociais - Descritiva;L5400TP05;S-PL-A1;30;Ter;19:30:00;21:00:00;29/11/2022;Laboratório de Informática;D1.04;23.0;Horário sala visível portal público, Laboratório de Informática;TP;True;1.0;1.0;Pos-Laboral;D;2022-11-29;20;L5400TP05_29112022;2022-11-29
LCP, LS, LS-PL;Análise de Dados em Ciências Sociais - Descritiva;L5400TP05;S-PL-A1;30;Ter;18:00:00;19:30:00;06/12/2022;Laboratório de Informática;;;;TP;True;1.0;1.0;Pos-Laboral;;2022-12-06;21;L5400TP05_06122022;2022-12-06
LCP, LS, LS-PL;Análise de Dados em Ciências Sociais - Descritiva;L5400TP05;S-PL-A1;30;Ter;19:30:00;21:00:00;06/12/2022;Laboratório de Informática;;;;TP;True;1.0;1.0;Pos-Laboral;;2022-12-06;22;L5400TP05_06122022;2022-12-06
LCP, LS, LS-PL;Análise de Dados em Ciências Sociais - Descritiva;L5400TP05;S-PL-A1;30;Ter;18:00:00;19:30:00;13/12/2022;Sala/anfiteatro aulas;;;;TP;True;1.0;1.0;Pos-Laboral;;2022-12-13;23;L5400TP05_13122022;2022-12-13
LCP, LS, LS-PL;Análise de Dados em Ciências Sociais - Descritiva;L5400TP05;S-PL-A1;30;Ter;19:30:00;21:00:00;13/12/2022;Sala/anfiteatro aulas;;;;TP;True;1.0;1.0;Pos-Laboral;;2022-12-13;24;L5400TP05_13122022;2022-12-13
LCP, LS, LS-PL;Análise de Dados em Ciências Sociais - Descritiva;L5400TP06;S-PL-A2;30;Ter;19:30:00;21:00:00;13/09/2022;Não necessita de sala;;;;TP;False;1.0;2.0;Pos-Laboral;;2022-09-13;1;L5400TP06_13092022;2022-09-13
LCP, LS, LS-PL;Análise de Dados em Ciências Sociais - Descritiva;L5400TP06;S-PL-A2;30;Ter;18:00:00;19:30:00;13/09/2022;Não necessita de sala;;;;TP;False;1.0;2.0;Pos-Laboral;;2022-09-13;2;L5400TP06_13092022;2022-09-13
LCP, LS, LS-PL;Análise de Dados em Ciências Sociais - Descritiva;L5400TP06;S-PL-A2;30;Ter;19:30:00;21:00:00;20/09/2022;Laboratório de Informática;D1.01;35.0;Horário sala visível portal público, Laboratório de Informática;TP;True;1.0;2.0;Pos-Laboral;D;2022-09-20;3;L5400TP06_20092022;2022-09-20
LCP, LS, LS-PL;Análise de Dados em Ciências Sociais - Descritiva;L5400TP06;S-PL-A2;30;Ter;18:00:00;19:30:00;20/09/2022;Laboratório de Informática;D1.01;35.0;Horário sala visível portal público, Laboratório de Informática;TP;True;1.0;2.0;Pos-Laboral;D;2022-09-20;4;L5400TP06_20092022;2022-09-20
LCP, LS, LS-PL;Análise de Dados em Ciências Sociais - Descritiva;L5400TP06;S-PL-A2;30;Ter;19:30:00;21:00:00;27/09/2022;Laboratório de Informática;D1.06;28.0;Horário sala visível portal público, Laboratório de Informática;TP;True;1.0;2.0;Pos-Laboral;D;2022-09-27;5;L5400TP06_27092022;2022-09-27
LCP, LS, LS-PL;Análise de Dados em Ciências Sociais - Descritiva;L5400TP06;S-PL-A2;30;Ter;18:00:00;19:30:00;27/09/2022;Laboratório de Informática;D1.06;28.0;Horário sala visível portal público, Laboratório de Informática;TP;True;1.0;2.0;Pos-Laboral;D;2022-09-27;6;L5400TP06_27092022;2022-09-27
LCP, LS, LS-PL;Análise de Dados em Ciências Sociais - Descritiva;L5400TP06;S-PL-A2;30;Ter;19:30:00;21:00:00;04/10/2022;Laboratório de Informática;D1.11;22.0;Horário sala visível portal público, Laboratório de Informática;TP;True;1.0;2.0;Pos-Laboral;D;2022-10-04;7;L5400TP06_04102022;2022-10-04
LCP, LS, LS-PL;Análise de Dados em Ciências Sociais - Descritiva;L5400TP06;S-PL-A2;30;Ter;18:00:00;19:30:00;04/10/2022;Laboratório de Informática;D1.11;22.0;Horário sala visível portal público, Laboratório de Informática;TP;True;1.0;2.0;Pos-Laboral;D;2022-10-04;8;L5400TP06_04102022;2022-10-04
LCP, LS, LS-PL;Análise de Dados em Ciências Sociais - Descritiva;L5400TP06;S-PL-A2;30;Ter;19:30:00;21:00:00;11/10/2022;Laboratório de Informática;D1.11;22.0;Horário sala visível portal público, Laboratório de Informática;TP;True;1.0;2.0;Pos-Laboral;D;2022-10-11;9;L5400TP06_11102022;2022-10-11
LCP, LS, LS-PL;Análise de Dados em Ciências Sociais - Descritiva;L5400TP06;S-PL-A2;30;Ter;18:00:00;19:30:00;11/10/2022;Laboratório de Informática;D1.11;22.0;Horário sala visível portal público, Laboratório de Informática;TP;True;1.0;2.0;Pos-Laboral;D;2022-10-11;10;L5400TP06_11102022;2022-10-11
LCP, LS, LS-PL;Análise de Dados em Ciências Sociais - Descritiva;L5400TP06;S-PL-A2;30;Ter;19:30:00;21:00:00;18/10/2022;Laboratório de Informática;D1.11;22.0;Horário sala visível portal público, Laboratório de Informática;TP;True;1.0;2.0;Pos-Laboral;D;2022-10-18;11;L5400TP06_18102022;2022-10-18
LCP, LS, LS-PL;Análise de Dados em Ciências Sociais - Descritiva;L5400TP06;S-PL-A2;30;Ter;18:00:00;19:30:00;18/10/2022;Laboratório de Informática;D1.11;22.0;Horário sala visível portal público, Laboratório de Informática;TP;True;1.0;2.0;Pos-Laboral;D;2022-10-18;12;L5400TP06_18102022;2022-10-18
LCP, LS, LS-PL;Análise de Dados em Ciências Sociais - Descritiva;L5400TP06;S-PL-A2;30;Ter;19:30:00;21:00:00;25/10/2022;Laboratório de Informática;D1.11;22.0;Horário sala visível portal público, Laboratório de Informática;TP;True;1.0;2.0;Pos-Laboral;D;2022-10-25;13;L5400TP06_25102022;2022-10-25
LCP, LS, LS-PL;Análise de Dados em Ciências Sociais - Descritiva;L5400TP06;S-PL-A2;30;Ter;18:00:00;19:30:00;25/10/2022;Laboratório de Informática;D1.11;22.0;Horário sala visível portal público, Laboratório de Informática;TP;True;1.0;2.0;Pos-Laboral;D;2022-10-25;14;L5400TP06_25102022;2022-10-25
LCP, LS, LS-PL;Análise de Dados em Ciências Sociais - Descritiva;L5400TP06;S-PL-A2;30;Ter;19:30:00;21:00:00;08/11/2022;Laboratório de Informática;D1.11;22.0;Horário sala visível portal público, Laboratório de Informática;TP;True;1.0;2.0;Pos-Laboral;D;2022-11-08;15;L5400TP06_08112022;2022-11-08
LCP, LS, LS-PL;Análise de Dados em Ciências Sociais - Descritiva;L5400TP06;S-PL-A2;30;Ter;18:00:00;19:30:00;08/11/2022;Laboratório de Informática;D1.11;22.0;Horário sala visível portal público, Laboratório de Informática;TP;True;1.0;2.0;Pos-Laboral;D;2022-11-08;16;L5400TP06_08112022;2022-11-08
LCP, LS, LS-PL;Análise de Dados em Ciências Sociais - Descritiva;L5400TP06;S-PL-A2;30;Ter;19:30:00;21:00:00;15/11/2022;Laboratório de Informática;D1.11;22.0;Horário sala visível portal público, Laboratório de Informática;TP;True;1.0;2.0;Pos-Laboral;D;2022-11-15;17;L5400TP06_15112022;2022-11-15
LCP, LS, LS-PL;Análise de Dados em Ciências Sociais - Descritiva;L5400TP06;S-PL-A2;30;Ter;18:00:00;19:30:00;15/11/2022;Laboratório de Informática;D1.11;22.0;Horário sala visível portal público, Laboratório de Informática;TP;True;1.0;2.0;Pos-Laboral;D;2022-11-15;18;L5400TP06_15112022;2022-11-15
LCP, LS, LS-PL;Análise de Dados em Ciências Sociais - Descritiva;L5400TP06;S-PL-A2;30;Ter;19:30:00;21:00:00;22/11/2022;Laboratório de Informática;D1.11;22.0;Horário sala visível portal público, Laboratório de Informática;TP;True;1.0;2.0;Pos-Laboral;D;2022-11-22;19;L5400TP06_22112022;2022-11-22
LCP, LS, LS-PL;Análise de Dados em Ciências Sociais - Descritiva;L5400TP06;S-PL-A2;30;Ter;18:00:00;19:30:00;22/11/2022;Laboratório de Informática;D1.11;22.0;Horário sala visível portal público, Laboratório de Informática;TP;True;1.0;2.0;Pos-Laboral;D;2022-11-22;20;L5400TP06_22112022;2022-11-22
LCP, LS, LS-PL;Análise de Dados em Ciências Sociais - Descritiva;L5400TP06;S-PL-A2;30;Ter;19:30:00;21:00:00;29/11/2022;Laboratório de Informática;D1.10;20.0;Horário sala visível portal público, Laboratório de Informática;TP;True;1.0;2.0;Pos-Laboral;D;2022-11-29;21;L5400TP06_29112022;2022-11-29
LCP, LS, LS-PL;Análise de Dados em Ciências Sociais - Descritiva;L5400TP06;S-PL-A2;30;Ter;18:00:00;19:30:00;29/11/2022;Laboratório de Informática;D1.10;20.0;Horário sala visível portal público, Laboratório de Informática;TP;True;1.0;2.0;Pos-Laboral;D;2022-11-29;22;L5400TP06_29112022;2022-11-29
LCP, LS, LS-PL;Análise de Dados em Ciências Sociais - Descritiva;L5400TP06;S-PL-A2;30;Ter;19:30:00;21:00:00;06/12/2022;Laboratório de Informática;;;;TP;True;1.0;2.0;Pos-Laboral;;2022-12-06;23;L5400TP06_06122022;2022-12-06
LCP, LS, LS-PL;Análise de Dados em Ciências Sociais - Descritiva;L5400TP06;S-PL-A2;30;Ter;18:00:00;19:30:00;06/12/2022;Laboratório de Informática;;;;TP;True;1.0;2.0;Pos-Laboral;;2022-12-06;24;L5400TP06_06122022;2022-12-06
LCP, LS, LS-PL;Análise de Dados em Ciências Sociais - Descritiva;L5400TP07;CPA1;37;Qui;14:30:00;16:00:00;15/09/2022;Não necessita de sala;;;;TP;False;1.0;1.0;Diurno;;2022-09-15;1;L5400TP07_15092022;2022-09-15
LCP, LS, LS-PL;Análise de Dados em Ciências Sociais - Descritiva;L5400TP07;CPA1;37;Qui;16:00:00;17:30:00;15/09/2022;Não necessita de sala;;;;TP;False;1.0;1.0;Diurno;;2022-09-15;2;L5400TP07_15092022;2022-09-15
LCP, LS, LS-PL;Análise de Dados em Ciências Sociais - Descritiva;L5400TP07;CPA1;37;Qui;14:30:00;16:00:00;22/09/2022;Laboratório de Informática;D1.01;35.0;Horário sala visível portal público, Laboratório de Informática;TP;True;1.0;1.0;Diurno;D;2022-09-22;3;L5400TP07_22092022;2022-09-22
LCP, LS, LS-PL;Análise de Dados em Ciências Sociais - Descritiva;L5400TP07;CPA1;37;Qui;16:00:00;17:30:00;22/09/2022;Laboratório de Informática;D1.01;35.0;Horário sala visível portal público, Laboratório de Informática;TP;True;1.0;1.0;Diurno;D;2022-09-22;4;L5400TP07_22092022;2022-09-22
LCP, LS, LS-PL;Análise de Dados em Ciências Sociais - Descritiva;L5400TP07;CPA1;37;Qui;14:30:00;16:00:00;29/09/2022;Laboratório de Informática;D1.01;35.0;Horário sala visível portal público, Laboratório de Informática;TP;True;1.0;1.0;Diurno;D;2022-09-29;5;L5400TP07_29092022;2022-09-29
LCP, LS, LS-PL;Análise de Dados em Ciências Sociais - Descritiva;L5400TP07;CPA1;37;Qui;16:00:00;17:30:00;29/09/2022;Laboratório de Informática;D1.01;35.0;Horário sala visível portal público, Laboratório de Informática;TP;True;1.0;1.0;Diurno;D;2022-09-29;6;L5400TP07_29092022;2022-09-29
LCP, LS, LS-PL;Análise de Dados em Ciências Sociais - Descritiva;L5400TP07;CPA1;37;Qui;14:30:00;16:00:00;06/10/2022;Laboratório de Informática;D1.01;35.0;Horário sala visível portal público, Laboratório de Informática;TP;True;1.0;1.0;Diurno;D;2022-10-06;7;L5400TP07_06102022;2022-10-06
LCP, LS, LS-PL;Análise de Dados em Ciências Sociais - Descritiva;L5400TP07;CPA1;37;Qui;16:00:00;17:30:00;06/10/2022;Laboratório de Informática;D1.01;35.0;Horário sala visível portal público, Laboratório de Informática;TP;True;1.0;1.0;Diurno;D;2022-10-06;8;L5400TP07_06102022;2022-10-06
LCP, LS, LS-PL;Análise de Dados em Ciências Sociais - Descritiva;L5400TP07;CPA1;37;Qui;14:30:00;16:00:00;13/10/2022;Laboratório de Informática;;;;TP;True;1.0;1.0;Diurno;;2022-10-13;9;L5400TP07_13102022;2022-10-13
LCP, LS, LS-PL;Análise de Dados em Ciências Sociais - Descritiva;L5400TP07;CPA1;37;Qui;16:00:00;17:30:00;13/10/2022;Laboratório de Informática;;;;TP;True;1.0;1.0;Diurno;;2022-10-13;10;L5400TP07_13102022;2022-10-13
LCP, LS, LS-PL;Análise de Dados em Ciências Sociais - Descritiva;L5400TP07;CPA1;37;Qui;14:30:00;16:00:00;20/10/2022;Laboratório de Informática;D1.01;35.0;Horário sala visível portal público, Laboratório de Informática;TP;True;1.0;1.0;Diurno;D;2022-10-20;11;L5400TP07_20102022;2022-10-20
LCP, LS, LS-PL;Análise de Dados em Ciências Sociais - Descritiva;L5400TP07;CPA1;37;Qui;16:00:00;17:30:00;20/10/2022;Laboratório de Informática;D1.01;35.0;Horário sala visível portal público, Laboratório de Informática;TP;True;1.0;1.0;Diurno;D;2022-10-20;12;L5400TP07_20102022;2022-10-20
LCP, LS, LS-PL;Análise de Dados em Ciências Sociais - Descritiva;L5400TP07;CPA1;37;Qui;14:30:00;16:00:00;27/10/2022;Laboratório de Informática;D1.01;35.0;Horário sala visível portal público, Laboratório de Informática;TP;True;1.0;1.0;Diurno;D;2022-10-27;13;L5400TP07_27102022;2022-10-27
LCP, LS, LS-PL;Análise de Dados em Ciências Sociais - Descritiva;L5400TP07;CPA1;37;Qui;16:00:00;17:30:00;27/10/2022;Laboratório de Informática;;;;TP;True;1.0;1.0;Diurno;;2022-10-27;14;L5400TP07_27102022;2022-10-27
LCP, LS, LS-PL;Análise de Dados em Ciências Sociais - Descritiva;L5400TP07;CPA1;37;Qui;14:30:00;16:00:00;03/11/2022;Laboratório de Informática;D1.01;35.0;Horário sala visível portal público, Laboratório de Informática;TP;True;1.0;1.0;Diurno;D;2022-11-03;15;L5400TP07_03112022;2022-11-03
LCP, LS, LS-PL;Análise de Dados em Ciências Sociais - Descritiva;L5400TP07;CPA1;37;Qui;16:00:00;17:30:00;03/11/2022;Laboratório de Informática;;;;TP;True;1.0;1.0;Diurno;;2022-11-03;16;L5400TP07_03112022;2022-11-03
LCP, LS, LS-PL;Análise de Dados em Ciências Sociais - Descritiva;L5400TP07;CPA1;37;Qui;14:30:00;16:00:00;10/11/2022;Laboratório de Informática;D1.01;35.0;Horário sala visível portal público, Laboratório de Informática;TP;True;1.0;1.0;Diurno;D;2022-11-10;17;L5400TP07_10112022;2022-11-10
LCP, LS, LS-PL;Análise de Dados em Ciências Sociais - Descritiva;L5400TP07;CPA1;37;Qui;16:00:00;17:30:00;10/11/2022;Laboratório de Informática;D1.01;35.0;Horário sala visível portal público, Laboratório de Informática;TP;True;1.0;1.0;Diurno;D;2022-11-10;18;L5400TP07_10112022;2022-11-10
LCP, LS, LS-PL;Análise de Dados em Ciências Sociais - Descritiva;L5400TP07;CPA1;37;Qui;14:30:00;16:00:00;17/11/2022;Laboratório de Informática;D1.01;35.0;Horário sala visível portal público, Laboratório de Informática;TP;True;1.0;1.0;Diurno;D;2022-11-17;19;L5400TP07_17112022;2022-11-17
LCP, LS, LS-PL;Análise de Dados em Ciências Sociais - Descritiva;L5400TP07;CPA1;37;Qui;16:00:00;17:30:00;17/11/2022;Laboratório de Informática;D1.01;35.0;Horário sala visível portal público, Laboratório de Informática;TP;True;1.0;1.0;Diurno;D;2022-11-17;20;L5400TP07_17112022;2022-11-17
LCP, LS, LS-PL;Análise de Dados em Ciências Sociais - Descritiva;L5400TP07;CPA1;37;Qui;14:30:00;16:00:00;24/11/2022;Laboratório de Informática;D1.01;35.0;Horário sala visível portal público, Laboratório de Informática;TP;True;1.0;1.0;Diurno;D;2022-11-24;21;L5400TP07_24112022;2022-11-24
LCP, LS, LS-PL;Análise de Dados em Ciências Sociais - Descritiva;L5400TP07;CPA1;37;Qui;16:00:00;17:30:00;24/11/2022;Laboratório de Informática;D1.01;35.0;Horário sala visível portal público, Laboratório de Informática;TP;True;1.0;1.0;Diurno;D;2022-11-24;22;L5400TP07_24112022;2022-11-24
LCP, LS, LS-PL;Análise de Dados em Ciências Sociais - Descritiva;L5400TP07;CPA1;37;Qui;14:30:00;16:00:00;15/12/2022;Laboratório de Informática;;;;TP;True;1.0;1.0;Diurno;;2022-12-15;23;L5400TP07_15122022;2022-12-15
LCP, LS, LS-PL;Análise de Dados em Ciências Sociais - Descritiva;L5400TP07;CPA1;37;Qui;16:00:00;17:30:00;15/12/2022;Laboratório de Informática;;;;TP;True;1.0;1.0;Diurno;;2022-12-15;24;L5400TP07_15122022;2022-12-15
LCP, LS, LS-PL;Análise de Dados em Ciências Sociais - Descritiva;L5400TP08;CPA2;30;Qui;14:30:00;16:00:00;15/09/2022;Não necessita de sala;;;;TP;False;1.0;2.0;Diurno;;2022-09-15;1;L5400TP08_15092022;2022-09-15
LCP, LS, LS-PL;Análise de Dados em Ciências Sociais - Descritiva;L5400TP08;CPA2;30;Qui;16:00:00;17:30:00;15/09/2022;Não necessita de sala;;;;TP;False;1.0;2.0;Diurno;;2022-09-15;2;L5400TP08_15092022;2022-09-15
LCP, LS, LS-PL;Análise de Dados em Ciências Sociais - Descritiva;L5400TP08;CPA2;30;Qui;14:30:00;16:00:00;22/09/2022;Laboratório de Informática;D1.06;28.0;Horário sala visível portal público, Laboratório de Informática;TP;True;1.0;2.0;Diurno;D;2022-09-22;3;L5400TP08_22092022;2022-09-22
LCP, LS, LS-PL;Análise de Dados em Ciências Sociais - Descritiva;L5400TP08;CPA2;30;Qui;16:00:00;17:30:00;22/09/2022;Laboratório de Informática;D1.06;28.0;Horário sala visível portal público, Laboratório de Informática;TP;True;1.0;2.0;Diurno;D;2022-09-22;4;L5400TP08_22092022;2022-09-22
LCP, LS, LS-PL;Análise de Dados em Ciências Sociais - Descritiva;L5400TP08;CPA2;30;Qui;14:30:00;16:00:00;29/09/2022;Laboratório de Informática;D1.06;28.0;Horário sala visível portal público, Laboratório de Informática;TP;True;1.0;2.0;Diurno;D;2022-09-29;5;L5400TP08_29092022;2022-09-29
LCP, LS, LS-PL;Análise de Dados em Ciências Sociais - Descritiva;L5400TP08;CPA2;30;Qui;16:00:00;17:30:00;29/09/2022;Laboratório de Informática;D1.06;28.0;Horário sala visível portal público, Laboratório de Informática;TP;True;1.0;2.0;Diurno;D;2022-09-29;6;L5400TP08_29092022;2022-09-29
LCP, LS, LS-PL;Análise de Dados em Ciências Sociais - Descritiva;L5400TP08;CPA2;30;Qui;14:30:00;16:00:00;06/10/2022;Laboratório de Informática;D1.06;28.0;Horário sala visível portal público, Laboratório de Informática;TP;True;1.0;2.0;Diurno;D;2022-10-06;7;L5400TP08_06102022;2022-10-06
LCP, LS, LS-PL;Análise de Dados em Ciências Sociais - Descritiva;L5400TP08;CPA2;30;Qui;16:00:00;17:30:00;06/10/2022;Laboratório de Informática;D1.06;28.0;Horário sala visível portal público, Laboratório de Informática;TP;True;1.0;2.0;Diurno;D;2022-10-06;8;L5400TP08_06102022;2022-10-06
LCP, LS, LS-PL;Análise de Dados em Ciências Sociais - Descritiva;L5400TP08;CPA2;30;Qui;14:30:00;16:00:00;13/10/2022;Laboratório de Informática;D1.06;28.0;Horário sala visível portal público, Laboratório de Informática;TP;True;1.0;2.0;Diurno;D;2022-10-13;9;L5400TP08_13102022;2022-10-13
LCP, LS, LS-PL;Análise de Dados em Ciências Sociais - Descritiva;L5400TP08;CPA2;30;Qui;16:00:00;17:30:00;13/10/2022;Laboratório de Informática;D1.06;28.0;Horário sala visível portal público, Laboratório de Informática;TP;True;1.0;2.0;Diurno;D;2022-10-13;10;L5400TP08_13102022;2022-10-13
LCP, LS, LS-PL;Análise de Dados em Ciências Sociais - Descritiva;L5400TP08;CPA2;30;Qui;14:30:00;16:00:00;20/10/2022;Laboratório de Informática;D1.06;28.0;Horário sala visível portal público, Laboratório de Informática;TP;True;1.0;2.0;Diurno;D;2022-10-20;11;L5400TP08_20102022;2022-10-20
LCP, LS, LS-PL;Análise de Dados em Ciências Sociais - Descritiva;L5400TP08;CPA2;30;Qui;16:00:00;17:30:00;20/10/2022;Laboratório de Informática;D1.06;28.0;Horário sala visível portal público, Laboratório de Informática;TP;True;1.0;2.0;Diurno;D;2022-10-20;12;L5400TP08_20102022;2022-10-20
LCP, LS, LS-PL;Análise de Dados em Ciências Sociais - Descritiva;L5400TP08;CPA2;30;Qui;14:30:00;16:00:00;27/10/2022;Laboratório de Informática;D1.06;28.0;Horário sala visível portal público, Laboratório de Informática;TP;True;1.0;2.0;Diurno;D;2022-10-27;13;L5400TP08_27102022;2022-10-27
LCP, LS, LS-PL;Análise de Dados em Ciências Sociais - Descritiva;L5400TP08;CPA2;30;Qui;16:00:00;17:30:00;27/10/2022;Laboratório de Informática;;;;TP;True;1.0;2.0;Diurno;;2022-10-27;14;L5400TP08_27102022;2022-10-27
LCP, LS, LS-PL;Análise de Dados em Ciências Sociais - Descritiva;L5400TP08;CPA2;30;Qui;14:30:00;16:00:00;03/11/2022;Laboratório de Informática;D1.06;28.0;Horário sala visível portal público, Laboratório de Informática;TP;True;1.0;2.0;Diurno;D;2022-11-03;15;L5400TP08_03112022;2022-11-03
LCP, LS, LS-PL;Análise de Dados em Ciências Sociais - Descritiva;L5400TP08;CPA2;30;Qui;16:00:00;17:30:00;03/11/2022;Laboratório de Informática;;;;TP;True;1.0;2.0;Diurno;;2022-11-03;16;L5400TP08_03112022;2022-11-03
LCP, LS, LS-PL;Análise de Dados em Ciências Sociais - Descritiva;L5400TP08;CPA2;30;Qui;14:30:00;16:00:00;10/11/2022;Laboratório de Informática;D1.06;28.0;Horário sala visível portal público, Laboratório de Informática;TP;True;1.0;2.0;Diurno;D;2022-11-10;17;L5400TP08_10112022;2022-11-10
LCP, LS, LS-PL;Análise de Dados em Ciências Sociais - Descritiva;L5400TP08;CPA2;30;Qui;16:00:00;17:30:00;10/11/2022;Laboratório de Informática;D1.06;28.0;Horário sala visível portal público, Laboratório de Informática;TP;True;1.0;2.0;Diurno;D;2022-11-10;18;L5400TP08_10112022;2022-11-10
LCP, LS, LS-PL;Análise de Dados em Ciências Sociais - Descritiva;L5400TP08;CPA2;30;Qui;14:30:00;16:00:00;17/11/2022;Laboratório de Informática;D1.06;28.0;Horário sala visível portal público, Laboratório de Informática;TP;True;1.0;2.0;Diurno;D;2022-11-17;19;L5400TP08_17112022;2022-11-17
LCP, LS, LS-PL;Análise de Dados em Ciências Sociais - Descritiva;L5400TP08;CPA2;30;Qui;16:00:00;17:30:00;17/11/2022;Laboratório de Informática;D1.06;28.0;Horário sala visível portal público, Laboratório de Informática;TP;True;1.0;2.0;Diurno;D;2022-11-17;20;L5400TP08_17112022;2022-11-17
LCP, LS, LS-PL;Análise de Dados em Ciências Sociais - Descritiva;L5400TP08;CPA2;30;Qui;14:30:00;16:00:00;24/11/2022;Laboratório de Informática;D1.06;28.0;Horário sala visível portal público, Laboratório de Informática;TP;True;1.0;2.0;Diurno;D;2022-11-24;21;L5400TP08_24112022;2022-11-24
LCP, LS, LS-PL;Análise de Dados em Ciências Sociais - Descritiva;L5400TP08;CPA2;30;Qui;16:00:00;17:30:00;24/11/2022;Laboratório de Informática;D1.06;28.0;Horário sala visível portal público, Laboratório de Informática;TP;True;1.0;2.0;Diurno;D;2022-11-24;22;L5400TP08_24112022;2022-11-24
LCP, LS, LS-PL;Análise de Dados em Ciências Sociais - Descritiva;L5400TP08;CPA2;30;Qui;14:30:00;16:00:00;15/12/2022;Laboratório de Informática;;;;TP;True;1.0;2.0;Diurno;;2022-12-15;23;L5400TP08_15122022;2022-12-15
LCP, LS, LS-PL;Análise de Dados em Ciências Sociais - Descritiva;L5400TP08;CPA2;30;Qui;16:00:00;17:30:00;15/12/2022;Laboratório de Informática;;;;TP;True;1.0;2.0;Diurno;;2022-12-15;24;L5400TP08_15122022;2022-12-15
LCP;Introdução à Ciência Política;L5402TP01;CPA2, CPA1;66;Seg;16:00:00;17:30:00;12/09/2022;Não necessita de sala;;;;TP;False;1.0;2.0;Diurno;;2022-09-12;1;L5402TP01_12092022;2022-09-12
LCP;Introdução à Ciência Política;L5402TP01;CPA2, CPA1;66;Seg;14:30:00;16:00:00;12/09/2022;Não necessita de sala;;;;TP;False;1.0;2.0;Diurno;;2022-09-12;2;L5402TP01_12092022;2022-09-12
LCP;Introdução à Ciência Política;L5402TP01;CPA2, CPA1;66;Seg;16:00:00;17:30:00;19/09/2022;Sala de Aulas normal;C5.06;70.0;Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público;TP;True;1.0;2.0;Diurno;C;2022-09-19;3;L5402TP01_19092022;2022-09-19
LCP;Introdução à Ciência Política;L5402TP01;CPA2, CPA1;66;Seg;14:30:00;16:00:00;19/09/2022;Sala de Aulas normal;C5.06;70.0;Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público;TP;True;1.0;2.0;Diurno;C;2022-09-19;4;L5402TP01_19092022;2022-09-19
LCP;Introdução à Ciência Política;L5402TP01;CPA2, CPA1;66;Seg;16:00:00;17:30:00;26/09/2022;Sala de Aulas normal;B2.02;60.0;Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público;TP;True;1.0;2.0;Diurno;B;2022-09-26;5;L5402TP01_26092022;2022-09-26
